origin_zone,destination_zone,trip_count,private,public,other,mixed,non_motorized,distance
438,287,263.0091,1.0,0.0,0.0,0.0,0.0,5.859469736862486
438,718,357.5921,0.0,1.0,0.0,0.0,0.0,15.9606202875015
438,7,258.9772,0.0,1.0,0.0,0.0,0.0,8.341812392420142
422,578,87.30209,0.0,1.0,0.0,0.0,0.0,11.683429506846219
443,682,192.94159,1.0,0.0,0.0,0.0,0.0,7.537064930988274
429,18,,,,,,,4.267122567451566
432,499,,,,,,,3.446697706708794
432,500,32.49122,1.0,0.0,0.0,0.0,0.0,3.062731831165535
432,22,32.49122,0.0,1.0,0.0,0.0,0.0,5.233783908073934
437,4,,,,,,,7.282452350571225
437,392,,,,,,,16.48332464619516
437,498,,,,,,,3.585521594395637
436,494,120.1441,0.0,1.0,0.0,0.0,0.0,4.178292224324514
423,323,38.33903,1.0,0.0,0.0,0.0,0.0,7.268110181554562
436,423,229.0796,1.0,0.0,0.0,0.0,0.0,2.165288657281708
423,501,45.55254,1.0,0.0,0.0,0.0,0.0,3.1853322554560384
445,448,230.0334,1.0,0.0,0.0,0.0,0.0,0.45478077217299107
448,445,111.5593,1.0,0.0,0.0,0.0,0.0,0.45478077217299107
445,36,111.5593,1.0,0.0,0.0,0.0,0.0,2.4443954229180345
445,43,90.69565,0.0,0.0,0.0,0.0,1.0,3.9475833146256227
426,515,58.205259999999996,0.0,1.0,0.0,0.0,0.0,5.4412483962424725
442,780,292.1849,0.0,1.0,0.0,0.0,0.0,16.438851954389605
429,499,266.8212,0.0,1.0,0.0,0.0,0.0,2.7102101629556596
424,365,,,,,,,2.2341443635466063
436,436,232.67621,0.41743335083548083,0.5825666491645192,0.0,0.0,0.0,0.0
436,665,45.13256,1.0,0.0,0.0,0.0,0.0,10.829060135869108
443,447,237.4822,1.0,0.0,0.0,0.0,0.0,3.521474317089648
35,429,974.1057,1.0,0.0,0.0,0.0,0.0,2.6192557405528785
448,16,,,,,,,4.590567552394664
448,287,,,,,,,5.190307365297621
448,385,,,,,,,18.194551201977166
448,499,,,,,,,3.309832486780831
448,524,,,,,,,15.68827078615062
448,22,,,,,,,3.5100524719668558
447,642,,,,,,,4.743074343587501
448,448,,,,,,,0.0
426,426,243.4241,0.0,1.0,0.0,0.0,0.0,0.0
421,427,48.3195,0.0,0.0,0.0,0.0,1.0,0.5913216119449821
421,22,48.56355,0.0,1.0,0.0,0.0,0.0,3.4999336133602825
421,35,39.254459999999995,0.0,1.0,0.0,0.0,0.0,1.9105474172924766
431,586,741.7121999999999,1.0,0.0,0.0,0.0,0.0,4.261364582380212
431,153,280.4243,1.0,0.0,0.0,0.0,0.0,7.778265648807925
446,494,517.6386,1.0,0.0,0.0,0.0,0.0,2.473273693116829
494,497,173.1134,1.0,0.0,0.0,0.0,0.0,2.5900645624317518
446,287,235.6334,0.0,0.0,0.0,0.0,1.0,5.856231868721966
446,11,161.1082,0.0,0.0,0.0,0.0,1.0,4.173892553106966
431,604,,,,,,,6.778984100607534
444,444,774.5931,0.0,0.0,0.0,0.0,1.0,0.0
444,471,292.3705,1.0,0.0,0.0,0.0,0.0,2.1832337930553
425,32,,,,,,,3.3005323569659173
425,18,,,,,,,5.1901225519890435
425,143,,,,,,,11.146088249614035
425,48,,,,,,,4.572540441045567
425,307,,,,,,,4.70815542901385
422,316,,,,,,,10.0333680051482
22,19,197.4971,1.0,0.0,0.0,0.0,0.0,0.8685174380877879
448,498,375.054,1.0,0.0,0.0,0.0,0.0,3.9127808774144737
448,20,50.56347,0.0,1.0,0.0,0.0,0.0,3.91274935708543
448,440,53.96876999999999,0.0,0.0,1.0,0.0,0.0,3.161642924175599
448,286,551.79521,1.0,0.0,0.0,0.0,0.0,6.927219088154519
444,500,,,,,,,4.990810058417888
448,511,692.43801,0.935312173287541,0.0,0.0,0.0,0.06468782671245907,2.574194220588202
448,778,274.1367,1.0,0.0,0.0,0.0,0.0,13.610399646846204
506,506,129.3194,1.0,0.0,0.0,0.0,0.0,0.0
445,511,175.8252,1.0,0.0,0.0,0.0,0.0,2.98877900972699
445,639,127.337,0.0,1.0,0.0,0.0,0.0,4.059070775843966
435,293,488.1616,0.0,1.0,0.0,0.0,0.0,2.834430278034143
436,554,238.6168,1.0,0.0,0.0,0.0,0.0,16.689698133101345
436,7,102.1223,1.0,0.0,0.0,0.0,0.0,7.554182645260487
436,515,135.5494,1.0,0.0,0.0,0.0,0.0,4.554537485473841
247,436,273.8098,0.0,1.0,0.0,0.0,0.0,11.479451781868045
496,436,210.3191,1.0,0.0,0.0,0.0,0.0,2.4368091940813787
407,378,424.9706,1.0,0.0,0.0,0.0,0.0,2.1681023589333948
423,369,589.732,1.0,0.0,0.0,0.0,0.0,1.8173427615712008
369,423,311.812,1.0,0.0,0.0,0.0,0.0,1.8173427615712008
423,0,187.1781,1.0,0.0,0.0,0.0,0.0,
423,35,151.47549,0.32031776229936604,0.679682237700634,0.0,0.0,0.0,3.5097033990894113
423,7,115.0165,0.0,1.0,0.0,0.0,0.0,6.785986558045978
441,22,,,,,,,5.1623449690456855
441,431,,,,,,,2.419291606176519
441,34,,,,,,,4.739319735350775
441,50,,,,,,,5.599100191702883
439,146,514.3994,0.0,1.0,0.0,0.0,0.0,9.439024807344513
439,20,231.1012,0.0,1.0,0.0,0.0,0.0,7.182235011498916
439,435,245.4256,0.0,0.0,1.0,0.0,0.0,2.0815470180063556
448,48,222.4182,1.0,0.0,0.0,0.0,0.0,3.5439616765868833
16,20,,,,,,,1.6976873140809856
436,672,188.8692,0.0,1.0,0.0,0.0,0.0,7.7050248141334485
436,448,136.7839,0.0,0.0,1.0,0.0,0.0,2.0845745347632447
437,307,52.10674,1.0,0.0,0.0,0.0,0.0,5.188375332845859
440,317,110.6526,0.0,1.0,0.0,0.0,0.0,7.19635627800404
439,510,,,,,,,5.143372400431884
431,701,59.00581999999999,0.0,0.0,0.0,1.0,0.0,14.761073075607412
431,10,806.2466,0.0,0.0,0.0,1.0,0.0,4.50678106302347
429,22,1438.243,0.0,0.0,0.0,0.0,1.0,3.4143171992123484
442,497,,,,,,,4.307423305034487
433,596,80.55832,1.0,0.0,0.0,0.0,0.0,6.1071397360685244
440,420,67.85987,0.0,0.0,1.0,0.0,0.0,3.980291834736535
420,32,55.893080000000005,0.0,1.0,0.0,0.0,0.0,2.8242961523431602
420,20,172.0964,0.0,1.0,0.0,0.0,0.0,4.245887148797216
511,511,44.79231,0.0,0.0,0.0,0.0,1.0,0.0
429,506,347.3683,1.0,0.0,0.0,0.0,0.0,3.7985445487169534
506,429,347.3683,1.0,0.0,0.0,0.0,0.0,3.7985445487169534
429,514,368.8993,1.0,0.0,0.0,0.0,0.0,1.1088849543723391
429,225,306.1744,0.0,1.0,0.0,0.0,0.0,7.667286942428093
444,566,,,,,,,10.13025852753011
436,73,,,,,,,13.596254483313958
444,447,178.5594,0.0,0.0,0.0,0.0,1.0,3.2299957047849532
444,442,26.615709999999996,0.0,0.0,0.0,0.0,1.0,1.1806512171083292
447,374,560.2658,0.0,1.0,0.0,0.0,0.0,5.015211698799121
432,514,23.88128,1.0,0.0,0.0,0.0,0.0,1.4330733556512738
514,516,23.88128,1.0,0.0,0.0,0.0,0.0,2.7326481048814877
432,503,49.29305,1.0,0.0,0.0,0.0,0.0,2.423450564688291
89,432,23.88128,0.0,1.0,0.0,0.0,0.0,9.630936524002998
422,22,154.8309,1.0,0.0,0.0,0.0,0.0,6.6273536525141195
359,446,337.2817,0.0,1.0,0.0,0.0,0.0,8.92775234699599
423,423,120.84488000000002,0.0,0.0,0.0,0.0,1.0,0.0
423,18,140.6869,0.0,1.0,0.0,0.0,0.0,5.6455094966707176
426,499,,,,,,,4.718543776505488
499,426,,,,,,,4.718543776505488
444,426,41.51794,1.0,0.0,0.0,0.0,0.0,2.4207119204096594
423,487,148.091,0.0,1.0,0.0,0.0,0.0,3.7037486948120266
440,288,97.53045999999999,0.0,1.0,0.0,0.0,0.0,4.51818457384404
432,67,123.8109,1.0,0.0,0.0,0.0,0.0,11.929218791894172
446,41,133.3174,0.0,1.0,0.0,0.0,0.0,2.5055291038591596
41,446,133.3174,0.0,1.0,0.0,0.0,0.0,2.5055291038591596
446,430,209.0818,0.0,1.0,0.0,0.0,0.0,0.9629132362607855
446,35,104.5409,0.0,1.0,0.0,0.0,0.0,1.4139180114241012
426,436,173.5833,0.0,0.0,0.0,0.0,1.0,1.041941948879292
425,666,,,,,,,6.253041261449645
425,365,,,,,,,3.57146593732694
446,507,,,,,,,4.266786874273112
437,514,103.1015,0.0,0.0,1.0,0.0,0.0,1.243783296143026
427,32,288.3052,0.0,1.0,0.0,0.0,0.0,2.3417516339795563
427,501,288.3052,0.0,1.0,0.0,0.0,0.0,2.52329147733897
424,430,62.33838000000001,0.0,1.0,0.0,0.0,0.0,2.43000155388362
424,374,42.36244,0.0,1.0,0.0,0.0,0.0,4.4506330245779155
424,506,72.91230999999999,1.0,0.0,0.0,0.0,0.0,4.942264583536854
424,635,53.31661,0.0,0.0,0.0,0.0,1.0,4.702480907423452
424,497,635.412,0.7634470233486305,0.2365529766513695,0.0,0.0,0.0,3.7856480236446988
424,49,79.9744,0.0,1.0,0.0,0.0,0.0,5.248006436974696
424,420,117.8645,0.0,0.0,1.0,0.0,0.0,1.790996306848695
424,435,117.8645,0.0,0.0,1.0,0.0,0.0,2.9307296037208994
424,780,46.02963,1.0,0.0,0.0,0.0,0.0,15.625208133728114
424,369,346.3815,0.0,1.0,0.0,0.0,0.0,2.7172762755731874
441,21,,,,,,,5.496871524714835
441,497,,,,,,,4.025905358690754
425,433,182.93048,1.0,0.0,0.0,0.0,0.0,1.607645115103992
433,425,81.13338,1.0,0.0,0.0,0.0,0.0,1.607645115103992
425,515,81.13338,1.0,0.0,0.0,0.0,0.0,3.566660268582411
425,516,85.15984,1.0,0.0,0.0,0.0,0.0,3.407080998542954
425,641,90.13333,1.0,0.0,0.0,0.0,0.0,6.486917204986559
425,425,429.8494,0.0,0.0,0.0,0.0,1.0,0.0
198,425,,,,,,,7.158859467455072
437,429,202.5023,0.0,0.0,0.0,0.0,1.0,0.9348869194257249
437,305,42.36185,0.0,1.0,0.0,0.0,0.0,4.307888261063775
420,21,34.151270000000004,0.0,1.0,0.0,0.0,0.0,4.46811366057087
426,46,199.6649,1.0,0.0,0.0,0.0,0.0,7.01967596907973
426,491,1028.0564,1.0,0.0,0.0,0.0,0.0,5.239073813152087
491,426,122.294,1.0,0.0,0.0,0.0,0.0,5.239073813152087
426,508,806.0729,1.0,0.0,0.0,0.0,0.0,3.923276902118959
508,290,198.6616,1.0,0.0,0.0,0.0,0.0,1.7544552649002405
435,773,281.7904,1.0,0.0,0.0,0.0,0.0,19.973546707104266
435,320,346.6134,1.0,0.0,0.0,0.0,0.0,4.527012622038948
436,501,,,,,,,3.0320155562176474
436,287,,,,,,,4.576441540352984
422,635,134.9303,0.0,1.0,0.0,0.0,0.0,4.789652648732874
422,17,175.6625,0.0,1.0,0.0,0.0,0.0,7.845705412811371
422,20,175.6625,0.0,1.0,0.0,0.0,0.0,7.026698115189265
422,371,186.5508,0.0,0.0,1.0,0.0,0.0,0.6582427551203579
422,442,161.2909,0.0,1.0,0.0,0.0,0.0,1.1325605220142356
848,382,225.791,1.0,0.0,0.0,0.0,0.0,
855,848,,,,,,,
855,767,,,,,,,
855,821,,,,,,,
855,392,,,,,,,
848,65,71.675,0.0,1.0,0.0,0.0,0.0,
849,478,292.0074,1.0,0.0,0.0,0.0,0.0,
848,0,1020.0438300000001,0.0,0.35030926073049234,0.6086936087834579,0.0,0.040997130486049804,
848,848,,,,,,,
405,848,,,,,,,
848,850,,,,,,,
850,853,328.5556,0.343473981268315,0.0,0.0,0.0,0.6565260187316849,
850,410,193.1879,0.0,1.0,0.0,0.0,0.0,
850,850,104.2007,0.0,0.0,0.0,0.0,1.0,
850,65,92.25539,0.0,1.0,0.0,0.0,0.0,
850,404,85.28858000000001,0.0,1.0,0.0,0.0,0.0,
849,821,,,,,,,
848,23,189.2493,0.0,1.0,0.0,0.0,0.0,
849,849,351.02849,0.0,0.5246022623405867,0.13460858974723106,0.0,0.34078914791218234,
849,0,162.38867,0.0,0.7366690052945196,0.0,0.0,0.2633309947054804,
849,848,2409.50177,0.0,0.4346459309718623,0.020262774075488647,0.0,0.5450912949526491,
848,402,40.83683,0.0,1.0,0.0,0.0,0.0,
848,64,225.791,0.0,1.0,0.0,0.0,0.0,
848,849,1274.8856500000002,0.0,0.36511797744370256,0.0,0.0,0.6348820225562973,
849,418,64.45063,0.0,1.0,0.0,0.0,0.0,
849,672,184.121,0.0,1.0,0.0,0.0,0.0,
383,508,247.2237,0.0,1.0,0.0,0.0,0.0,19.122644759245258
383,497,247.2237,0.0,1.0,0.0,0.0,0.0,18.32643489516532
383,436,144.3644,0.0,1.0,0.0,0.0,0.0,18.371394874653145
383,391,292.7208,0.0,0.0,0.0,0.0,1.0,2.733188159935893
383,22,149.1223,0.0,1.0,0.0,0.0,0.0,14.606037913253727
848,129,,,,,,,
464,848,,,,,,,
848,57,,,,,,,
848,404,187.2167,0.0,1.0,0.0,0.0,0.0,
848,11,250.108,0.0,1.0,0.0,0.0,0.0,
849,15,212.8945,0.0,1.0,0.0,0.0,0.0,
849,16,218.2745,0.0,1.0,0.0,0.0,0.0,
848,640,300.29346,0.0,0.0,1.0,0.0,0.0,
849,10,139.3188,0.0,1.0,0.0,0.0,0.0,
849,34,43.226209999999995,0.0,1.0,0.0,0.0,0.0,
849,660,,,,,,,
848,417,,,,,,,
849,850,349.13779999999997,0.5772634759112305,0.0,0.42273652408876955,0.0,0.0,
391,54,459.2911,0.0,1.0,0.0,0.0,0.0,5.228000904151655
848,302,,,,,,,
848,4,110.1951,0.0,1.0,0.0,0.0,0.0,
848,20,331.9663,0.0,1.0,0.0,0.0,0.0,
848,688,33.25155,0.0,1.0,0.0,0.0,0.0,
849,392,42.76197,0.0,1.0,0.0,0.0,0.0,
848,618,55.26695,0.0,1.0,0.0,0.0,0.0,
848,391,100.53899999999999,0.0,0.0,1.0,0.0,0.0,
848,596,130.6244,0.0,1.0,0.0,0.0,0.0,
848,41,231.2207,0.0,1.0,0.0,0.0,0.0,
848,16,203.7,0.0,1.0,0.0,0.0,0.0,
848,803,225.34037,0.0,0.7928690274183894,0.0,0.0,0.20713097258161065,
855,421,,,,,,,
855,849,,,,,,,
855,828,,,,,,,
849,390,43.226209999999995,0.0,1.0,0.0,0.0,0.0,
849,4,246.611,0.0,1.0,0.0,0.0,0.0,
849,411,161.0909,0.0,1.0,0.0,0.0,0.0,
458,644,,,,,,,1.461184454836288
456,129,154.1465,0.0,1.0,0.0,0.0,0.0,2.551622394312115
456,455,,,,,,,1.1827488722727326
450,126,,,,,,,5.129156476638954
462,465,72.89788,0.0,0.0,0.0,0.0,1.0,0.7022050508664345
462,340,107.8304,0.0,0.0,1.0,0.0,0.0,4.1751435083182376
462,462,67.29697,0.0,0.0,0.0,0.0,1.0,0.0
462,463,260.97339999999997,0.0,0.4397260410447962,0.0,0.0,0.5602739589552039,1.0617014151306128
460,20,124.9537,0.0,1.0,0.0,0.0,0.0,6.306294619749739
460,463,169.4644,0.0,1.0,0.0,0.0,0.0,1.4401448212369046
464,552,247.8907,1.0,0.0,0.0,0.0,0.0,14.472099753986639
464,50,229.8573,0.0,1.0,0.0,0.0,0.0,4.78696327268211
464,45,293.69780000000003,0.0,1.0,0.0,0.0,0.0,3.4820066986356664
464,461,358.7838,0.0,0.0,0.0,0.0,1.0,0.9399519491421825
464,460,365.99120000000005,0.0,0.0,0.0,0.0,1.0,1.855668866500479
453,465,234.78035999999997,0.0,0.0,0.0,0.0,1.0,1.0997377764566663
460,460,417.6451,0.0,0.0,0.0,0.0,1.0,0.0
459,639,56.62364,0.0,0.0,0.0,0.0,1.0,2.1658475106376773
459,642,312.23022000000003,0.0,0.0,0.0,0.0,1.0,1.1961519607963933
642,459,121.9221,0.0,0.0,0.0,0.0,1.0,1.1961519607963933
459,644,99.30917,0.0,1.0,0.0,0.0,0.0,1.6201071982878572
465,619,,,,,,,4.9257664356829
463,648,581.0098,1.0,0.0,0.0,0.0,0.0,2.774821923274055
451,760,216.111,0.0,0.0,1.0,0.0,0.0,10.014861428726375
451,11,292.6291,0.0,1.0,0.0,0.0,0.0,6.767153821407089
463,0,,,,,,,
0,450,,,,,,,
456,456,464.5145,0.0,0.0,0.0,0.0,1.0,0.0
465,456,230.29149999999998,0.0,0.0,0.0,0.0,1.0,1.6189955436876042
465,465,284.4341,0.0,0.0,0.0,0.0,1.0,0.0
450,20,,,,,,,6.855790508767921
461,20,872.1863,0.0,1.0,0.0,0.0,0.0,5.932447692075908
461,639,224.6352,0.0,1.0,0.0,0.0,0.0,3.0073359024065835
464,464,215.14665000000002,0.2714583285400911,0.0,0.0,0.0,0.7285416714599088,0.0
459,640,57.98285,0.0,1.0,0.0,0.0,0.0,1.4794832616855464
463,494,322.82529999999997,0.0,1.0,0.0,0.0,0.0,8.691357113189488
459,6,73.45756999999999,1.0,0.0,0.0,0.0,0.0,4.420098614254297
450,451,970.0344,0.0,0.0,1.0,0.0,0.0,0.6863580072926809
461,27,,,,,,,1.8924701168391764
460,639,117.392,0.0,1.0,0.0,0.0,0.0,2.6404545879045527
456,502,222.3912,0.0,1.0,0.0,0.0,0.0,7.370369897817437
456,19,1469.3918,0.0,1.0,0.0,0.0,0.0,5.739720987332499
456,20,163.2768,1.0,0.0,0.0,0.0,0.0,5.13089836869326
452,226,83.36939,0.0,1.0,0.0,0.0,0.0,8.005356662356602
452,642,77.61005,0.0,1.0,0.0,0.0,0.0,3.5957811043495913
452,0,74.3628,0.0,0.0,0.0,0.0,1.0,
452,649,95.28199000000001,0.0,1.0,0.0,0.0,0.0,4.88106705455502
453,339,,,,,,,2.1200400097919725
453,183,,,,,,,3.635226885786265
464,453,128.5955,0.0,0.0,1.0,0.0,0.0,2.136631608019726
458,642,592.9219999999999,1.0,0.0,0.0,0.0,0.0,0.61533883306065
642,666,168.3936,1.0,0.0,0.0,0.0,0.0,12.375553664231385
458,639,206.3379,1.0,0.0,0.0,0.0,0.0,1.5424568463608228
461,501,99.38964,0.0,0.0,0.0,1.0,0.0,7.219254873381489
460,449,,,,,,,0.5534448070884334
463,448,129.7944,0.0,1.0,0.0,0.0,0.0,8.32685621875775
451,50,469.65070000000003,0.0,1.0,0.0,0.0,0.0,6.465132597819223
451,639,292.0242,0.0,1.0,0.0,0.0,0.0,3.50205450137295
451,646,300.4118,0.0,1.0,0.0,0.0,0.0,2.3729791763304924
451,451,,,,,,,0.0
451,188,215.3475,0.0,1.0,0.0,0.0,0.0,2.6079579455211306
457,761,,,,,,,11.992446263870143
459,315,827.4401,1.0,0.0,0.0,0.0,0.0,16.48508890033095
465,22,114.1226,0.0,1.0,0.0,0.0,0.0,7.004063677882359
465,453,636.69219,0.4443437573814122,0.22594041871316187,0.0,0.0,0.3297158239054259,1.0997377764566663
455,27,,,,,,,0.5810372936531336
465,737,,,,,,,
457,48,46.60862,0.0,1.0,0.0,0.0,0.0,4.024527117490003
460,461,,,,,,,0.9177920357954359
465,452,500.50744,0.0,0.0,0.0,0.0,1.0,0.9882445159328492
459,641,,,,,,,2.1571516766427923
457,641,46.46225,1.0,0.0,0.0,0.0,0.0,1.9045575725956339
457,455,46.46225,1.0,0.0,0.0,0.0,0.0,0.37125507171905114
459,33,57.103280000000005,0.0,1.0,0.0,0.0,0.0,4.913653770253123
452,465,120.4336,0.0,0.0,0.0,0.0,1.0,0.9882445159328492
451,458,285.1247,0.0,1.0,0.0,0.0,0.0,2.3657107201072383
461,627,54.00153,0.0,1.0,0.0,0.0,0.0,4.845048325713256
451,20,488.4158,0.0,1.0,0.0,0.0,0.0,7.493460661722566
451,463,976.0386,0.0,0.0,0.0,0.0,1.0,0.680457243497707
459,459,,,,,,,0.0
462,497,,,,,,,10.279258486781568
451,32,471.6168,0.0,1.0,0.0,0.0,0.0,7.370240730206888
457,31,41.31006,0.0,1.0,0.0,0.0,0.0,2.4262071848349445
457,628,41.31006,0.0,1.0,0.0,0.0,0.0,2.332982560868582
450,18,259.1494,0.0,1.0,0.0,0.0,0.0,6.641742728267657
465,312,97.76482,0.0,1.0,0.0,0.0,0.0,15.395368092436875
465,559,178.425,1.0,0.0,0.0,0.0,0.0,8.229345594551283
465,35,,,,,,,6.216764370680558
463,4,115.7725,0.0,1.0,0.0,0.0,0.0,7.1292296335699366
465,497,,,,,,,10.435921558301544
450,454,306.5143,0.0,0.0,0.0,0.0,1.0,1.2934101640743503
457,420,164.4889,1.0,0.0,0.0,0.0,0.0,4.350211189101669
457,37,124.2344,1.0,0.0,0.0,0.0,0.0,2.8061903092846094
461,18,,,,,,,5.669100228600667
461,455,,,,,,,1.7736142811246516
454,454,,,,,,,0.0
450,450,386.9801,0.0,0.0,0.0,0.0,1.0,0.0
450,644,360.2388,0.0,0.0,0.0,0.0,1.0,1.2140160039950196
457,457,,,,,,,0.0
464,14,75.20232,0.0,1.0,0.0,0.0,0.0,3.37103592716861
461,461,192.12937,0.0,0.0,0.0,0.0,1.0,0.0
450,405,,,,,,,8.541336566038463
453,452,158.88037,0.0,0.0,0.0,0.0,1.0,0.45349664341049795
458,511,241.982,1.0,0.0,0.0,0.0,0.0,6.527430105167964
449,449,,,,,,,0.0
449,30,,,,,,,2.7865533024755207
463,463,158.51736,0.0,0.0,0.0,0.0,1.0,0.0
451,640,271.2335,0.0,1.0,0.0,0.0,0.0,3.0946699042025934
451,460,233.5364,0.0,0.0,0.0,0.0,1.0,1.2029856905193048
18,453,71.76174,0.0,1.0,0.0,0.0,0.0,7.441921868087318
461,81,,,,,,,10.070540810127854
459,688,89.42755,0.0,1.0,0.0,0.0,0.0,12.226308049064496
462,644,109.9553,0.0,0.0,1.0,0.0,0.0,1.9494736396699905
457,66,73.25851,0.0,1.0,0.0,0.0,0.0,4.98005149162421
457,449,96.99237,0.0,0.5209700515617879,0.0,0.0,0.4790299484382122,1.3000064387392427
451,650,,,,,,,0.9459168753849254
458,240,98.15384,0.0,1.0,0.0,0.0,0.0,7.420581057095447
450,495,317.5439,0.0,1.0,0.0,0.0,0.0,7.202584683532329
461,574,44.500370000000004,0.0,1.0,0.0,0.0,0.0,8.135029850917933
461,462,52.30829,0.0,0.0,0.0,0.0,1.0,0.8156761821454525
465,511,362.4965,1.0,0.0,0.0,0.0,0.0,8.512744962777607
459,15,78.78398,0.0,0.0,0.0,0.0,1.0,3.717076800122018
461,0,369.8377,1.0,0.0,0.0,0.0,0.0,
461,537,453.1738,0.0,0.0,1.0,0.0,0.0,
461,646,500.7856,0.0,1.0,0.0,0.0,0.0,3.157717531848882
461,15,466.1902,0.0,1.0,0.0,0.0,0.0,4.059112391728992
465,513,,,,,,,9.95298042313121
465,13,,,,,,,6.233495696213385
457,639,46.46225,0.0,0.0,0.0,0.0,1.0,1.5970882276169254
462,172,222.2614,0.0,1.0,0.0,0.0,0.0,3.6400657575108872
858,20,,,,,,,
858,15,529.8389,0.0,1.0,0.0,0.0,0.0,
858,13,325.542,0.0,1.0,0.0,0.0,0.0,
858,858,,,,,,,
858,32,272.58462000000003,0.0,1.0,0.0,0.0,0.0,
858,861,,,,,,,
856,858,,,,,,,
856,494,139.4794,0.0,1.0,0.0,0.0,0.0,
856,49,111.4152,0.0,1.0,0.0,0.0,0.0,
856,861,95.44991,0.0,0.0,1.0,0.0,0.0,
856,218,57.64249,0.0,1.0,0.0,0.0,0.0,
856,857,115.285,0.0,0.5,0.5,0.0,0.0,
859,34,,,,,,,
857,860,417.609,0.0,0.30252700492566015,0.6974729950743398,0.0,0.0,
857,857,2228.8974100000005,0.0,0.0,0.14848470302632724,0.0,0.8515152969736726,
861,858,1330.0941,0.0,0.0,0.0,0.0,1.0,
856,50,64.35269,1.0,0.0,0.0,0.0,0.0,
860,860,,,,,,,
860,859,985.8395299999999,0.08497903304810674,0.20846779191335532,0.06698361953491559,0.0,0.6395695555036224,
858,860,436.00759999999997,0.4121056605435318,0.5878943394564682,0.0,0.0,0.0,
859,370,260.44,0.0,1.0,0.0,0.0,0.0,
859,857,911.9513,0.0,0.0,0.3988536449259955,0.0,0.6011463550740046,
858,859,,,,,,,
860,390,42.0138,0.0,1.0,0.0,0.0,0.0,
860,858,,,,,,,
857,15,126.338,0.0,1.0,0.0,0.0,0.0,
857,0,218.28494999999998,0.0,0.0,0.5420579842998796,0.0,0.45794201570012044,
859,500,120.0556,0.0,1.0,0.0,0.0,0.0,
857,859,,,,,,,
859,859,,,,,,,
857,511,58.17575,0.0,1.0,0.0,0.0,0.0,
859,145,,,,,,,
858,793,,,,,,,
857,766,47.17797,0.0,1.0,0.0,0.0,0.0,
857,206,269.20808,0.0,1.0,0.0,0.0,0.0,
857,820,60.12301,0.0,1.0,0.0,0.0,0.0,
857,494,284.6042,0.0,1.0,0.0,0.0,0.0,
859,119,139.2796,1.0,0.0,0.0,0.0,0.0,
859,858,503.36925,0.0,0.6959846077208728,0.3040153922791271,0.0,0.0,
858,826,126.40247,1.0,0.0,0.0,0.0,0.0,
860,507,71.29297,0.0,1.0,0.0,0.0,0.0,
860,861,279.6586,0.0,0.2756229917477954,0.7243770082522047,0.0,0.0,
857,368,,,,,,,
859,405,,,,,,,
859,861,,,,,,,
859,830,515.4979,1.0,0.0,0.0,0.0,0.0,
859,856,515.4918,1.0,0.0,0.0,0.0,0.0,
860,857,,,,,,,
857,4,80.34101,0.0,1.0,0.0,0.0,0.0,
858,441,206.9636,0.0,1.0,0.0,0.0,0.0,
858,849,,,,,,,
857,418,,,,,,,
860,167,,,,,,,
858,0,122.0827,0.0,0.0,0.0,0.0,1.0,
860,821,239.49161,0.6583587625470471,0.34164123745295294,0.0,0.0,0.0,
860,134,82.7088,0.0,1.0,0.0,0.0,0.0,
860,820,76.99565000000001,0.0,1.0,0.0,0.0,0.0,
860,511,82.7088,0.0,1.0,0.0,0.0,0.0,
860,18,97.19032,0.0,1.0,0.0,0.0,0.0,
860,848,81.79825,0.0,1.0,0.0,0.0,0.0,
858,50,103.0412,0.0,1.0,0.0,0.0,0.0,
858,827,75.29053,0.0,1.0,0.0,0.0,0.0,
860,0,,,,,,,
859,820,595.3701199999999,0.0,1.0,0.0,0.0,0.0,
859,127,69.34326999999999,0.0,1.0,0.0,0.0,0.0,
859,229,54.65894,0.0,0.0,1.0,0.0,0.0,
861,566,182.1004,0.0,1.0,0.0,0.0,0.0,
859,0,,,,,,,
0,727,515.4979,1.0,0.0,0.0,0.0,0.0,
859,766,515.4979,1.0,0.0,0.0,0.0,0.0,
859,860,638.4461699999999,0.0,0.16711228763421043,0.0856124487362811,0.0,0.7472752636295085,
857,861,183.90527,0.0,1.0,0.0,0.0,0.0,
857,821,431.10656000000006,1.0,0.0,0.0,0.0,0.0,
821,859,139.0961,1.0,0.0,0.0,0.0,0.0,
857,858,118.3231,0.0,0.0,1.0,0.0,0.0,
860,401,96.49602,0.0,1.0,0.0,0.0,0.0,
860,302,59.77551999999999,0.0,1.0,0.0,0.0,0.0,
860,291,195.2666,0.0,1.0,0.0,0.0,0.0,
858,4,365.0186,0.0,1.0,0.0,0.0,0.0,
858,857,376.56354,0.0,0.0,0.0,0.0,1.0,
858,818,193.3213,1.0,0.0,0.0,0.0,0.0,
860,806,111.9475,0.0,1.0,0.0,0.0,0.0,
860,289,89.4229,0.0,1.0,0.0,0.0,0.0,
860,19,42.0138,0.0,1.0,0.0,0.0,0.0,
857,471,76.63733,0.0,0.0,1.0,0.0,0.0,
858,287,,,,,,,
858,797,,,,,,,
859,849,,,,,,,
858,821,,,,,,,
861,859,,,,,,,
861,861,,,,,,,
860,803,38.497820000000004,0.0,0.0,0.0,0.0,1.0,
