origin_zone,destination_zone,trip_count,private,public,other,mixed,non_motorized,distance
219,593,64.60493000000001,0.0,1.0,0.0,0.0,0.0,13.169265797453276
195,170,230.0266,0.0,1.0,0.0,0.0,0.0,17.795466543404423
233,566,216.6842,0.0,1.0,0.0,0.0,0.0,16.525263464529207
233,677,198.2001,0.0,0.0,0.0,1.0,0.0,17.462397966970993
199,639,,,,,,,8.05186613920302
206,287,88.6767,0.0,1.0,0.0,0.0,0.0,11.635991937896604
209,411,,,,,,,15.849522455633048
215,20,113.9035,0.0,1.0,0.0,0.0,0.0,11.811548640852205
215,700,132.9444,0.0,1.0,0.0,0.0,0.0,4.693552758874338
215,12,104.6968,0.0,1.0,0.0,0.0,0.0,12.991603868268049
221,495,79.97785,0.0,1.0,0.0,0.0,0.0,10.733252688154922
199,412,,,,,,,17.23461308951931
201,20,,,,,,,13.76051498350256
206,206,227.0857,1.0,0.0,0.0,0.0,0.0,0.0
206,6,102.9816,0.0,1.0,0.0,0.0,0.0,11.141022545678661
206,216,108.2375,1.0,0.0,0.0,0.0,0.0,1.2737240454266634
208,164,94.22612,0.0,1.0,0.0,0.0,0.0,15.371452245296089
190,418,34.84642,1.0,0.0,0.0,0.0,0.0,
209,508,,,,,,,15.880531927802082
207,361,,,,,,,6.144874459090653
207,14,,,,,,,11.942714511198542
498,515,653.5196,1.0,0.0,0.0,0.0,0.0,2.1682136048118976
218,392,55.182790000000004,0.0,1.0,0.0,0.0,0.0,14.164965414387096
216,299,101.5066,0.0,1.0,0.0,0.0,0.0,15.614391325773981
224,448,186.3937,1.0,0.0,0.0,0.0,0.0,6.938476152084589
216,424,439.6693,1.0,0.0,0.0,0.0,0.0,7.62962248498374
209,548,135.77356,0.0,1.0,0.0,0.0,0.0,26.10218122371307
215,201,,,,,,,2.060429608649993
196,597,,,,,,,13.88912505249737
208,743,286.6212,0.0,1.0,0.0,0.0,0.0,
209,495,64.1941,1.0,0.0,0.0,0.0,0.0,13.450611178475393
209,650,38.33907,0.0,1.0,0.0,0.0,0.0,8.41252165256286
223,307,61.89549,0.0,1.0,0.0,0.0,0.0,12.115566833133359
223,19,68.07777,0.0,1.0,0.0,0.0,0.0,11.524220788535866
223,475,68.07777,0.0,1.0,0.0,0.0,0.0,2.549394259881803
198,630,101.509,1.0,0.0,0.0,0.0,0.0,2.8814539015284097
223,365,60.391459999999995,0.0,1.0,0.0,0.0,0.0,4.923980091210119
219,555,57.31066,1.0,0.0,0.0,0.0,0.0,23.61032562580356
219,206,43.341590000000004,0.0,0.0,1.0,0.0,0.0,2.238074542031417
219,307,69.18321,0.0,1.0,0.0,0.0,0.0,12.964369251877969
219,491,61.437619999999995,0.0,1.0,0.0,0.0,0.0,5.603448111858179
219,4,126.9049,0.0,1.0,0.0,0.0,0.0,13.833439159797999
207,76,113.6266,0.0,1.0,0.0,0.0,0.0,17.13272652935561
208,19,84.33391,0.0,1.0,0.0,0.0,0.0,14.017148626215805
208,0,76.16221,0.0,0.0,0.0,0.0,1.0,
195,641,,,,,,,9.95761090318737
229,4,,,,,,,13.97129438749785
231,437,134.074,0.0,1.0,0.0,0.0,0.0,8.983470226566146
195,194,156.36961,0.0,0.0,0.0,0.0,1.0,1.0628551726592863
207,146,20.1156,0.0,1.0,0.0,0.0,0.0,17.794661230108584
207,16,18.63844,0.0,1.0,0.0,0.0,0.0,11.45660981196693
220,498,43.31885,0.0,1.0,0.0,0.0,0.0,12.930292487740536
214,300,,,,,,,16.4576146553348
208,229,86.36036,0.0,0.0,1.0,0.0,0.0,1.4578643350349578
196,555,111.4224,0.0,1.0,0.0,0.0,0.0,20.539382334099653
209,152,65.95683000000001,0.0,1.0,0.0,0.0,0.0,21.999173010539643
206,498,121.1406,0.0,1.0,0.0,0.0,0.0,10.724688532319337
208,210,101.5885,0.0,0.0,1.0,0.0,0.0,0.781577551514734
223,820,,,,,,,
209,392,109.9598,0.0,1.0,0.0,0.0,0.0,13.645335163069879
196,497,591.1824,0.0,1.0,0.0,0.0,0.0,10.003464628820113
196,540,591.1824,0.0,0.0,1.0,0.0,0.0,
196,616,121.079,0.0,1.0,0.0,0.0,0.0,16.186249051193133
209,712,,,,,,,5.611897859102583
217,392,238.6218,0.0,1.0,0.0,0.0,0.0,13.706905867275962
209,196,40.10978,0.0,1.0,0.0,0.0,0.0,5.429648663646073
209,271,68.74328,0.0,0.0,0.0,1.0,0.0,12.984987072605948
224,165,110.2128,0.0,1.0,0.0,0.0,0.0,11.789389072325978
207,516,18.71104,0.0,1.0,0.0,0.0,0.0,12.758264413716706
207,18,20.1156,0.0,1.0,0.0,0.0,0.0,12.36898922790084
204,619,188.4073,1.0,0.0,0.0,0.0,0.0,11.15670181566089
201,15,73.03085,0.0,1.0,0.0,0.0,0.0,13.835974508413752
201,650,66.39877,1.0,0.0,0.0,0.0,0.0,9.949654965279167
247,218,24.13437,0.0,0.0,1.0,0.0,0.0,2.980197634500629
240,0,31.145860000000003,0.0,1.0,0.0,0.0,0.0,
240,503,14.16141,0.0,1.0,0.0,0.0,0.0,12.1929087738835
240,114,14.219679999999999,0.0,0.0,1.0,0.0,0.0,5.46101454983843
240,124,17.005760000000002,0.0,1.0,0.0,0.0,0.0,11.651364134462806
249,302,99.29404,0.0,1.0,0.0,0.0,0.0,17.514538998670588
249,327,180.0862,0.0,1.0,0.0,0.0,0.0,20.846230176747948
247,448,184.5826,0.0,1.0,0.0,0.0,0.0,10.736536138014358
248,188,,,,,,,4.093579768377036
244,160,,,,,,,13.582224162673072
244,206,28.903709999999997,0.0,1.0,0.0,0.0,0.0,2.6256757994438082
247,292,46.21055,0.0,1.0,0.0,0.0,0.0,16.04885553605728
247,247,,,,,,,0.0
246,778,126.5312,0.0,1.0,0.0,0.0,0.0,9.691115357504234
244,228,29.365029999999997,0.0,1.0,0.0,0.0,0.0,2.3116138858067883
247,363,24.17526,0.0,1.0,0.0,0.0,0.0,7.234526902129473
247,369,32.69986,0.0,1.0,0.0,0.0,0.0,8.056386312533013
243,324,57.81716,0.0,0.0,1.0,0.0,0.0,20.91683613551196
247,206,80.75955,0.0,1.0,0.0,0.0,0.0,4.947637165919428
247,639,84.34289,0.0,1.0,0.0,0.0,0.0,8.111890464391383
237,22,594.6333,0.0,1.0,0.0,0.0,0.0,9.92029683097846
236,425,,,,,,,8.634725139575309
248,327,609.2969,1.0,0.0,0.0,0.0,0.0,23.56329970622335
242,318,607.3835,1.0,0.0,0.0,0.0,0.0,19.39111450773963
247,498,22.09381,0.0,0.0,0.0,1.0,0.0,14.648903278218254
248,21,,,,,,,13.228966180707797
235,265,,,,,,,11.288731932296606
247,640,208.75786000000002,0.0,1.0,0.0,0.0,0.0,8.422636509769257
247,243,1247.8138,0.0,0.0,0.578712064251894,0.0,0.421287935748106,1.5883728788299718
664,236,732.8514,0.0,1.0,0.0,0.0,0.0,3.9407189491881502
242,57,98.7386,0.0,1.0,0.0,0.0,0.0,9.364953145803913
242,361,111.9904,0.0,1.0,0.0,0.0,0.0,5.695850589641048
235,545,,,,,,,20.190212167448426
245,247,,,,,,,2.768207186819621
236,287,248.0197,0.0,1.0,0.0,0.0,0.0,12.573052640786436
247,41,24.17526,0.0,1.0,0.0,0.0,0.0,12.59590437471888
249,597,247.5619,0.0,1.0,0.0,0.0,0.0,14.471861142442696
242,185,29.44142,0.0,1.0,0.0,0.0,0.0,5.010553322799138
242,225,116.3594,0.0,1.0,0.0,0.0,0.0,3.009641155916864
244,622,88.4993,0.0,1.0,0.0,0.0,0.0,3.526711617303653
247,767,1487.088,1.0,0.0,0.0,0.0,0.0,7.373582573867211
243,243,61.31993000000001,0.0,0.0,0.0,0.0,1.0,0.0
247,0,76.2818,0.6830795812369399,0.0,0.0,0.0,0.31692041876306015,
247,16,24.17526,0.0,1.0,0.0,0.0,0.0,11.761714221780078
240,401,,,,,,,12.899846511280202
240,627,,,,,,,6.8251821639179315
248,685,51.596309999999995,0.0,1.0,0.0,0.0,0.0,8.012271942895689
248,146,73.65194,0.0,1.0,0.0,0.0,0.0,18.613924334283094
248,32,81.57992,0.0,1.0,0.0,0.0,0.0,11.845115497901569
240,624,14.4414,0.0,1.0,0.0,0.0,0.0,3.8680528906548317
240,286,61.74171,0.0,1.0,0.0,0.0,0.0,13.492674774097358
247,287,,,,,,,15.839856641600461
235,482,,,,,,,3.9722203566238385
242,207,,,,,,,0.7140692188706731
207,242,,,,,,,0.7140692188706731
248,0,78.90845999999999,0.0,0.0,0.0,0.0,1.0,
244,256,166.1206,0.0,1.0,0.0,0.0,0.0,9.24477259828686
239,6,,,,,,,10.992497499132146
247,245,330.9941,1.0,0.0,0.0,0.0,0.0,2.768207186819621
248,247,508.5622,0.0,0.0,0.0,0.0,1.0,0.903380075910067
242,251,164.9569,0.0,1.0,0.0,0.0,0.0,4.6825033264652784
243,238,24.466279999999998,0.0,0.0,1.0,0.0,0.0,1.5083967223846235
247,23,94.94816999999999,0.0,1.0,0.0,0.0,0.0,12.941622521277578
247,172,88.62316,0.0,1.0,0.0,0.0,0.0,4.864418583922012
247,712,24.03548,0.0,1.0,0.0,0.0,0.0,7.409527050090995
236,640,247.0322,0.0,1.0,0.0,0.0,0.0,4.681924150767831
624,236,266.4951,0.0,0.0,0.0,0.0,1.0,1.0694035539683917
247,669,184.5826,0.0,1.0,0.0,0.0,0.0,18.41614596590443
249,640,39.59492,0.0,1.0,0.0,0.0,0.0,5.049216511597723
247,675,84.34289,0.0,1.0,0.0,0.0,0.0,20.553465238814844
247,506,24.17526,0.0,1.0,0.0,0.0,0.0,15.206844913949046
236,0,,,,,,,
248,593,78.90845999999999,0.0,1.0,0.0,0.0,0.0,14.015245615300415
240,248,17.00038,0.0,0.0,0.0,0.0,1.0,1.0476735692145283
236,66,45.417629999999996,0.0,1.0,0.0,0.0,0.0,8.131583913803212
243,0,602.872,1.0,0.0,0.0,0.0,0.0,
248,537,59.84304,1.0,0.0,0.0,0.0,0.0,
243,64,376.7649,0.0,1.0,0.0,0.0,0.0,11.542491428037009
238,640,737.7873,0.0,1.0,0.0,0.0,0.0,6.302641872450709
247,274,24.17526,0.0,1.0,0.0,0.0,0.0,14.568601961115512
241,666,55.83654,0.0,1.0,0.0,0.0,0.0,16.947939507626987
247,340,24.18291,0.0,1.0,0.0,0.0,0.0,7.458293877691619
247,656,88.62316,0.0,1.0,0.0,0.0,0.0,3.0279064596828
247,643,75.96463,0.0,1.0,0.0,0.0,0.0,7.486404417888266
247,753,94.94816999999999,1.0,0.0,0.0,0.0,0.0,
246,65,18.53581,0.0,1.0,0.0,0.0,0.0,10.095610138408817
247,164,,,,,,,14.781112278388198
237,174,7.57561,0.0,1.0,0.0,0.0,0.0,3.02522429660923
244,642,,,,,,,4.946018024755479
248,641,362.028,0.0,1.0,0.0,0.0,0.0,7.140259573086462
249,138,50.87259,1.0,0.0,0.0,0.0,0.0,8.202685253439851
244,237,74.44547,0.0,0.0,0.0,0.0,1.0,1.62858002088233
0,456,91.69244,1.0,0.0,0.0,0.0,0.0,
244,172,76.37024,0.0,1.0,0.0,0.0,0.0,3.2811193130724114
247,430,94.94816999999999,0.0,1.0,0.0,0.0,0.0,11.307833885235087
623,134,163.9742,0.0,1.0,0.0,0.0,0.0,7.601814355535101
247,18,247.7219,0.0,1.0,0.0,0.0,0.0,12.76506480644393
247,307,93.79864,0.0,1.0,0.0,0.0,0.0,16.375839716927697
247,7,130.597,0.0,1.0,0.0,0.0,0.0,12.77194246817883
248,545,,,,,,,23.172863807965427
242,464,,,,,,,9.211307874253237
244,30,452.8064,0.0,1.0,0.0,0.0,0.0,5.674063774335749
261,570,140.0469,0.0,0.0,1.0,0.0,0.0,13.599547993319739
250,508,,,,,,,18.47553223734776
250,41,,,,,,,16.08055457856762
250,710,,,,,,,6.763483948267762
259,464,,,,,,,11.028747940322303
260,666,80.8426,0.0,1.0,0.0,0.0,0.0,19.3814689032423
260,21,74.34286,0.0,1.0,0.0,0.0,0.0,14.029517711150708
251,32,71.14689,0.0,1.0,0.0,0.0,0.0,14.72517175076894
253,253,851.27608,0.0,0.764364247142948,0.0,0.0,0.235635752857052,0.0
260,775,,,,,,,7.944957350376214
260,621,,,,,,,7.609706266115062
260,20,,,,,,,13.45217152926199
260,321,67.3746,0.0,1.0,0.0,0.0,0.0,19.01791054522146
260,250,87.87245,0.0,1.0,0.0,0.0,0.0,2.612882067126676
196,260,55.2028,0.0,1.0,0.0,0.0,0.0,5.9022247292354635
259,18,,,,,,,15.404792212425646
261,176,,,,,,,3.0790169926007813
258,511,,,,,,,16.31481860854438
264,506,106.261,0.0,1.0,0.0,0.0,0.0,16.10406341438213
253,163,,,,,,,19.718053422310586
261,339,177.4808,0.0,1.0,0.0,0.0,0.0,5.171704274116361
253,496,36.87675,0.0,1.0,0.0,0.0,0.0,17.852390982174164
259,35,,,,,,,14.032143938379074
263,618,246.5604,0.0,1.0,0.0,0.0,0.0,21.575367493720343
263,545,226.737,0.0,1.0,0.0,0.0,0.0,24.12711807311792
263,52,202.017,0.0,1.0,0.0,0.0,0.0,10.267041274423802
250,316,89.3349,0.0,1.0,0.0,0.0,0.0,23.752267799695925
250,644,87.83402,0.0,1.0,0.0,0.0,0.0,9.737688835812351
259,0,208.0598,0.0,1.0,0.0,0.0,0.0,
255,771,99.42424,0.0,0.0,1.0,0.0,0.0,5.314064845384397
253,508,,,,,,,18.76185534117301
253,34,,,,,,,16.339554319313002
253,513,,,,,,,17.34020672368868
264,48,,,,,,,12.967563837560853
264,341,,,,,,,8.643735138026974
264,264,,,,,,,0.0
264,167,,,,,,,15.494460887487453
253,504,,,,,,,17.047956042830084
263,0,1069.5438,0.6166406649264855,0.3833593350735145,0.0,0.0,0.0,
264,611,230.7317,1.0,0.0,0.0,0.0,0.0,19.15100616769915
660,0,1303.8,0.401862095413407,0.2058755944163215,0.0,0.0,0.3922623101702715,
253,315,35.89541,0.0,1.0,0.0,0.0,0.0,23.65156128495421
253,497,45.608109999999996,0.0,1.0,0.0,0.0,0.0,18.275069196578233
251,308,193.00736999999998,0.0,1.0,0.0,0.0,0.0,20.25490941862851
261,494,266.9315,0.0,1.0,0.0,0.0,0.0,13.616867784882368
261,646,112.0879,0.0,1.0,0.0,0.0,0.0,6.441578405610194
264,627,,,,,,,8.60965308493533
264,550,,,,,,,23.63745319214244
264,7,,,,,,,13.65941466902141
253,674,,,,,,,25.08591145172301
260,427,,,,,,,10.626546443961754
260,426,,,,,,,13.394244176963667
261,0,,,,,,,
263,511,178.3281,0.0,1.0,0.0,0.0,0.0,14.052707089017373
263,20,198.623,0.0,1.0,0.0,0.0,0.0,13.679997875254749
263,508,178.3281,0.0,1.0,0.0,0.0,0.0,15.798112864694705
264,476,,,,,,,8.900143556993802
264,374,,,,,,,6.891959113883194
253,13,281.9943,0.0,1.0,0.0,0.0,0.0,16.883715539180386
258,259,70.11346,0.0,1.0,0.0,0.0,0.0,0.6139170516535392
258,252,78.07945,0.0,1.0,0.0,0.0,0.0,1.379519397832604
253,777,287.974,0.0,1.0,0.0,0.0,0.0,10.856125059778966
253,307,123.7922,0.0,1.0,0.0,0.0,0.0,20.434448840346377
253,0,,,,,,,
260,260,,,,,,,0.0
260,659,70.68533000000001,0.0,0.0,0.0,0.0,1.0,3.6652681244350616
263,593,,,,,,,15.008383282107024
264,196,380.2362,0.0,1.0,0.0,0.0,0.0,5.09456051199971
253,57,137.9927,0.0,1.0,0.0,0.0,0.0,12.914309829932934
258,47,167.3647,0.0,1.0,0.0,0.0,0.0,14.334503057028359
299,258,147.6194,0.0,1.0,0.0,0.0,0.0,23.508767716938618
258,45,146.6271,0.0,1.0,0.0,0.0,0.0,12.638806434771945
259,47,,,,,,,14.271162160784428
250,0,160.38369,0.8012535439233254,0.19874645607667465,0.0,0.0,0.0,
261,182,,,,,,,2.7320295666393304
261,410,,,,,,,11.372039212910718
260,780,,,,,,,6.273613224534832
260,673,,,,,,,22.896152234497233
260,30,,,,,,,9.785149978412134
254,999,93.44483,0.0,1.0,0.0,0.0,0.0,
254,689,56.48498000000001,0.0,0.0,0.0,0.0,1.0,1.5414377806854567
254,264,53.58466,0.0,0.0,0.0,0.0,1.0,3.819045577689616
258,166,,,,,,,18.4852754669583
258,299,,,,,,,23.508767716938618
253,545,97.17484,0.0,1.0,0.0,0.0,0.0,27.23692332812356
261,65,99.75924,0.0,1.0,0.0,0.0,0.0,8.767986462271155
251,701,65.5033,0.0,0.0,1.0,0.0,0.0,6.708558278751444
38,251,92.97023,0.0,1.0,0.0,0.0,0.0,11.971584429721348
251,22,85.49542,0.0,1.0,0.0,0.0,0.0,15.468012024329907
251,712,191.15711,0.0,1.0,0.0,0.0,0.0,6.7660890020758915
260,685,159.02791000000002,0.0,1.0,0.0,0.0,0.0,7.351890296888335
258,273,,,,,,,17.665649408982325
251,497,,,,,,,17.320206153796466
251,37,91.40825,0.0,1.0,0.0,0.0,0.0,12.64291019890351
253,262,,,,,,,1.6655259633616353
261,228,175.2043,0.0,1.0,0.0,0.0,0.0,6.505754727981135
0,374,154.3279,0.0,1.0,0.0,0.0,0.0,
251,623,136.079,1.0,0.0,0.0,0.0,0.0,7.120286900718973
260,54,73.09389,0.0,1.0,0.0,0.0,0.0,8.739221621752463
264,467,505.1422,0.0,1.0,0.0,0.0,0.0,7.089384497282334
264,292,505.1422,0.0,1.0,0.0,0.0,0.0,16.882899187298925
260,151,,,,,,,22.27165855953382
260,306,,,,,,,18.60174451258882
260,657,446.7848,0.0,1.0,0.0,0.0,0.0,2.818185309616512
260,0,1429.01303,0.0,0.8922777562077233,0.0,0.05114991148821085,0.05657233230406584,
264,182,79.38786,0.0,1.0,0.0,0.0,0.0,4.792162789891314
264,225,79.38786,0.0,1.0,0.0,0.0,0.0,4.978799053690919
264,211,44.77677,0.0,0.0,1.0,0.0,0.0,2.417428786138735
263,174,84.96418,0.0,0.0,0.0,0.0,1.0,3.761941127481461
261,197,382.8895,1.0,0.0,0.0,0.0,0.0,6.976933064265665
253,344,,,,,,,9.217343855760303
255,0,324.6428,1.0,0.0,0.0,0.0,0.0,
255,486,245.7834,0.0,1.0,0.0,0.0,0.0,14.38671875770226
264,184,260.43057,0.0,0.4775436693165476,0.5224563306834524,0.0,0.0,6.124217630836942
261,682,382.894,1.0,0.0,0.0,0.0,0.0,18.341884016446464
253,257,144.4805,1.0,0.0,0.0,0.0,0.0,2.7117727056806196
770,182,,,,,,,7.745851617846364
182,770,228.0086,0.0,1.0,0.0,0.0,0.0,7.745851617846364
260,107,118.3281,0.0,1.0,0.0,0.0,0.0,4.818782909997252
259,250,,,,,,,1.8716787156054895
261,374,99.75924,0.0,1.0,0.0,0.0,0.0,7.672419504459913
261,639,154.94036999999997,0.0,1.0,0.0,0.0,0.0,8.520724119758599
259,118,132.746,0.0,0.0,0.0,0.0,1.0,2.3666754103852865
259,258,860.4812000000001,0.6962835446027177,0.0,0.0,0.0,0.30371645539728237,0.6139170516535392
264,66,,,,,,,11.545807442963179
264,0,136.0636,0.0,0.0,1.0,0.0,0.0,
260,301,99.98371,0.0,1.0,0.0,0.0,0.0,22.690850924687243
250,286,31.87568,0.0,1.0,0.0,0.0,0.0,17.965432306298062
260,329,80.8426,0.0,1.0,0.0,0.0,0.0,27.261249553186154
260,304,138.28377999999998,0.0,1.0,0.0,0.0,0.0,16.26261865612809
260,497,99.98371,0.0,1.0,0.0,0.0,0.0,15.345004305839131
253,662,123.7922,0.0,1.0,0.0,0.0,0.0,5.7368530814156
253,655,94.27748000000001,0.0,1.0,0.0,0.0,0.0,6.711935792776022
263,767,109.7699,0.0,1.0,0.0,0.0,0.0,6.903251023874169
261,129,34.442679999999996,0.0,1.0,0.0,0.0,0.0,11.51500947348472
251,675,,,,,,,23.871912151760537
263,622,149.2203,0.0,1.0,0.0,0.0,0.0,7.882645954542846
209,208,728.947,1.0,0.0,0.0,0.0,0.0,1.0551261072774158
250,619,53.135819999999995,0.0,1.0,0.0,0.0,0.0,11.812654513050322
253,673,,,,,,,25.062473605575427
259,497,,,,,,,17.783317467449535
259,498,,,,,,,18.25774372984873
261,745,113.236,0.0,1.0,0.0,0.0,0.0,
251,29,184.2261,0.0,1.0,0.0,0.0,0.0,11.808537544499602
253,227,313.1513,0.0,1.0,0.0,0.0,0.0,7.323738028729602
259,360,245.4563,0.0,1.0,0.0,0.0,0.0,10.396648477515178
263,426,535.5187,0.0,1.0,0.0,0.0,0.0,13.056892611127918
250,310,,,,,,,25.618253891091896
250,321,,,,,,,21.490889911924302
250,556,,,,,,,25.04052551390458
264,331,129.6907,0.0,1.0,0.0,0.0,0.0,24.02832447536418
664,303,,,,,,,17.022207735468232
664,761,,,,,,,5.244640404899166
261,240,,,,,,,2.950264113750523
261,319,,,,,,,19.524372431135596
250,33,171.7578,0.0,1.0,0.0,0.0,0.0,15.064373943869963
250,18,126.349,0.0,1.0,0.0,0.0,0.0,15.998506241475862
264,410,160.3977,0.0,1.0,0.0,0.0,0.0,14.124818470843778
264,642,136.0636,0.0,1.0,0.0,0.0,0.0,8.781212755506886
264,367,306.1162,0.0,1.0,0.0,0.0,0.0,7.076654982378239
264,37,95.4035,0.0,1.0,0.0,0.0,0.0,10.72609321619489
253,770,,,,,,,4.300482602280991
254,237,103.0266,0.0,1.0,0.0,0.0,0.0,7.444590643276121
254,642,58.66216,0.0,1.0,0.0,0.0,0.0,12.371786543031
254,36,61.86221999999999,0.0,1.0,0.0,0.0,0.0,15.143192428750583
264,760,,,,,,,8.767205041694144
253,266,1300.7103,1.0,0.0,0.0,0.0,0.0,17.645172387821393
266,288,650.6772,1.0,0.0,0.0,0.0,0.0,2.234930502775152
250,252,110.9206,0.0,0.0,1.0,0.0,0.0,1.7457555496888357
254,260,56.91315,0.0,1.0,0.0,0.0,0.0,4.2236637497206155
254,317,29.03442,0.0,1.0,0.0,0.0,0.0,22.924502760079726
254,583,27.53251,0.0,1.0,0.0,0.0,0.0,20.511541622105472
253,485,387.296,0.0,1.0,0.0,0.0,0.0,12.00431737988214
260,334,80.8426,0.0,1.0,0.0,0.0,0.0,26.27389591310988
261,498,,,,,,,15.865915208131897
258,771,343.9217,0.0,1.0,0.0,0.0,0.0,4.682594501731055
264,240,,,,,,,1.8578862693849778
264,764,,,,,,,11.086526686492444
264,307,,,,,,,17.225842110319178
253,374,93.70418000000001,0.0,1.0,0.0,0.0,0.0,10.149835354650635
253,45,395.7371,1.0,0.0,0.0,0.0,0.0,14.016875675467345
45,622,228.0086,1.0,0.0,0.0,0.0,0.0,3.1024126568080317
253,259,209.6768,0.0,1.0,0.0,0.0,0.0,3.8922885620241905
253,35,,,,,,,15.092127310286045
254,741,,,,,,,
261,360,,,,,,,8.123628592662024
261,497,,,,,,,15.38912509777593
264,399,,,,,,,14.591297561927744
264,205,,,,,,,4.3286832033225116
253,679,,,,,,,23.400135010058413
253,21,,,,,,,17.37639302079343
262,727,712.4038,0.0,1.0,0.0,0.0,0.0,
260,760,39.10875,0.0,1.0,0.0,0.0,0.0,6.955010614343137
260,352,41.24217,0.0,1.0,0.0,0.0,0.0,15.647104605980564
260,15,188.84719,0.0,1.0,0.0,0.0,0.0,12.356827237867556
260,508,132.88918999999999,0.0,1.0,0.0,0.0,0.0,15.9129880068115
259,104,329.621,0.0,0.0,1.0,0.0,0.0,3.2915979870044194
261,511,261.7465,0.0,1.0,0.0,0.0,0.0,13.948735958659041
633,455,,,,,,,4.280610282564214
258,250,240.6684,1.0,0.0,0.0,0.0,0.0,1.2662213665107815
258,762,263.1929,0.0,1.0,0.0,0.0,0.0,3.124742072497925
264,247,136.0636,0.0,0.0,1.0,0.0,0.0,0.9122678121653419
251,668,,,,,,,21.42843973203985
260,540,,,,,,,
253,237,,,,,,,6.884062263816506
260,38,83.32688,0.0,1.0,0.0,0.0,0.0,9.96536166974751
260,515,32.84599,0.0,1.0,0.0,0.0,0.0,14.670265670853594
260,13,32.84598,0.0,1.0,0.0,0.0,0.0,13.415196231498268
260,175,68.37558999999999,0.0,1.0,0.0,0.0,0.0,2.650186900516507
260,662,246.936,0.0,1.0,0.0,0.0,0.0,2.0381741723502564
264,227,,,,,,,4.192678051433945
250,781,31.875690000000002,0.0,0.0,1.0,0.0,0.0,9.29492908602735
260,179,79.48441,0.0,0.0,0.0,0.0,1.0,3.556783338027195
263,437,93.75175,0.0,1.0,0.0,0.0,0.0,12.496975581640667
261,670,,,,,,,20.740616869650843
263,154,,,,,,,23.521301015636503
258,539,,,,,,,18.284487635447338
258,13,,,,,,,15.474987101492497
258,537,,,,,,,
258,48,,,,,,,14.912417655625488
258,34,,,,,,,15.220369143364344
260,307,,,,,,,17.83634079156124
264,594,,,,,,,14.787623946181597
259,259,173.1323,0.0,0.0,0.0,0.0,1.0,0.0
259,22,398.4048,0.0,1.0,0.0,0.0,0.0,15.580456361500318
253,255,313.1513,0.0,1.0,0.0,0.0,0.0,3.583346261391166
260,704,192.94400000000002,0.0,1.0,0.0,0.0,0.0,5.963222910300359
260,550,83.32688,0.0,1.0,0.0,0.0,0.0,23.02697593756811
264,590,,,,,,,17.81866746258318
264,628,,,,,,,8.574918406278094
261,593,,,,,,,14.559571610513393
263,331,133.8646,0.0,1.0,0.0,0.0,0.0,24.532501474163084
263,263,126.0868,0.0,0.0,0.0,0.0,1.0,0.0
263,515,132.9648,0.0,1.0,0.0,0.0,0.0,14.754265074888218
258,29,95.29535,0.0,1.0,0.0,0.0,0.0,11.90186777579325
258,515,95.29535,0.0,1.0,0.0,0.0,0.0,16.93719779513459
258,639,149.1325,0.0,1.0,0.0,0.0,0.0,10.901390381606237
264,23,521.4783,1.0,0.0,0.0,0.0,0.0,13.853885518316021
253,281,48.096070000000005,0.0,1.0,0.0,0.0,0.0,16.929587345932198
253,331,45.608109999999996,0.0,1.0,0.0,0.0,0.0,27.089602872505345
253,730,78.5715,0.0,0.0,1.0,0.0,0.0,
253,229,72.25433000000001,0.0,1.0,0.0,0.0,0.0,5.238528915835427
253,642,97.17484,0.0,1.0,0.0,0.0,0.0,11.819671575721225
253,10,116.5996,0.0,1.0,0.0,0.0,0.0,17.2127128579702
253,176,69.35271999999999,0.0,1.0,0.0,0.0,0.0,7.584499369776482
263,394,126.0868,0.0,1.0,0.0,0.0,0.0,16.869115898943544
260,592,268.5254,0.0,1.0,0.0,0.0,0.0,15.588428944088548
260,305,79.48441,0.0,1.0,0.0,0.0,0.0,16.63159251436985
260,41,103.6665,0.0,1.0,0.0,0.0,0.0,13.467683379288257
253,783,,,,,,,
253,166,,,,,,,19.80059559139515
260,454,80.8426,0.0,1.0,0.0,0.0,0.0,6.630313293774772
260,325,80.8426,0.0,1.0,0.0,0.0,0.0,26.36061199377213
258,154,103.3849,0.0,1.0,0.0,0.0,0.0,25.161984071192748
258,736,82.70145,0.0,1.0,0.0,0.0,0.0,
263,250,,,,,,,2.7682409941823796
264,306,,,,,,,18.0184945953016
264,317,,,,,,,19.292612076856507
253,19,88.28163,0.0,1.0,0.0,0.0,0.0,17.55773052813749
253,33,116.5996,0.0,1.0,0.0,0.0,0.0,15.756027760215884
263,18,110.8134,0.0,1.0,0.0,0.0,0.0,13.666223500574079
404,264,,,,,,,13.632757232865972
250,182,125.36825,0.0,1.0,0.0,0.0,0.0,5.745631722775851
209,266,,,,,,,14.659387212908822
253,299,72.25433000000001,0.0,1.0,0.0,0.0,0.0,23.301254757398116
251,447,432.1355,0.0,1.0,0.0,0.0,0.0,13.899834367392623
264,737,153.001,0.0,1.0,0.0,0.0,0.0,
253,275,,,,,,,18.350812671405347
260,369,246.936,0.0,1.0,0.0,0.0,0.0,9.642702222364182
253,660,97.17484,0.0,1.0,0.0,0.0,0.0,4.67011917799917
253,23,302.4436,0.0,1.0,0.0,0.0,0.0,17.080288036851186
